katafxfc,4,Andrés Iniesta-Xavi-Sergio Busquets-Gerard Piqué
roroahfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Moi-Diego Seoane-Sergi Roberto-Juan Carlos-Mohamed Sissoko
rmaahfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya,Andrés Iniesta-Xavi-Sergio Busquets-Ximo Navarro-Hernán Pérez-Martín Montoya
roroanfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya,Andrés Iniesta-Xavi-Sergio Busquets-López Silva-Marcelo-Martín Montoya
roroaqfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Gerard Moreno-Moi-Sergi Roberto-Teerasil Dangda
rmaaqfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Claudio Bravo,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Eñaut Zubikarai-Claudio Bravo-Moi Gómez
rmaasfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Álvaro González-Raúl Albentosa-López Silva-Alberto Bueno-Pedro León-Ivan Rakitić
roroazfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Lionel Messi,Andrés Iniesta-Xavi-Sergio Busquets-Carlos Clerc-Juan Rafael Fuentes-Dany Nounkeu-Lionel Messi-Pablo Insúa
rorobkfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Douglas,Andrés Iniesta-Xavi-Sergio Busquets-Àlex Moreno-Pablo Hernández-Carles Gil-Douglas
rmabmfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Loukas Vyntra-Jonathan Zongo-Adriano-Jonathan Zongo
rmabsfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Marc-André ter Stegen,Andrés Iniesta-Xavi-Sergio Busquets-Morales-José Ángel-Flávio Ferreira-Marc-André ter Stegen-Manu Trigueros-Kevin Gameiro
rmabyfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Jonathan Castro-Beto-Carlos Vela-Alhassane Bangoura-Sebastián Cristóforo-Adriano
rorochfc,5,7,Andrés Iniesta-Xavi-Sergio Busquets-Marc-André ter Stegen-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Jon Irazusta-Marc-André ter Stegen-Fayçal Fajr-Marc Bartra
rorocifc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Alberto de la Bella-Emiliano Insúa-Marc Bartra
roroclfc,5,11,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Gerard Moreno-Martín Montoya-Pablo Insúa-Przemysław Tytoń-Vitorino Antunes-Manu Trigueros-Adriano-Antoine Griezmann
rmacnfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Marcelo-Marc Bartra
rorodmfc,4,4,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen
rmadrfc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Daniel Alves,Andrés Iniesta-Xavi-Sergio Busquets-Daniel Alves-Abraham
rmadufc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Rafinha,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Garry Rodrigues-Rafinha-Andreu Fontàs
rmadyfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Xavi,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Jonathan Pereira-Xavi
roroebfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Patrick Ekeng-Adriano-Ricardo Horta
roroecfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Carlos Fernández Luna-Deivid-Roque Santa Cruz-Sandro Ramírez-Aymeric Laporte-Gonzalo Castro
roroeifc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Masip,Andrés Iniesta-Xavi-Sergio Busquets-Carlos Clerc-Álex Pérez-Jordi Masip-Javier Aquino-Moi Gómez-Hugo Mallo
roroejfc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Munir El Haddadi,Andrés Iniesta-Xavi-Sergio Busquets-Mario Pašalić-Aymeric Laporte-Munir El Haddadi-Juanmi-Asier Illarramendi-Víctor Álvarez-Nordin Amrabat
rmaevfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-López Silva-Eneko Bóveda-Manuel Pablo-Carlos Vela-David Navarro-Marc Bartra
rmafhfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Douglas,Andrés Iniesta-Xavi-Sergio Busquets-Borja Viguera-Flávio Ferreira-Douglas-Juan Rafael Fuentes-Nabil El Zhar
rorofhfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto-Bojan Jokić-Yuri Berchiche
rorofkfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Xavi,Andrés Iniesta-Xavi-Sergio Busquets-Verza-Felipe Mattioni-Xavi
rmafofc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Douglas,Andrés Iniesta-Xavi-Sergio Busquets-Rubén Vezo-Thievy Bifouma-Mehdi Lacen-Douglas
rorofmfc,5,8,Andrés Iniesta-Xavi-Sergio Busquets-Andrés Iniesta-Javier Mascherano,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Isaac Cuenca-Andrés Iniesta-Javier Mascherano-Domingo Cisma
rmaftfc,5,9,Andrés Iniesta-Xavi-Sergio Busquets-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Àlex Moreno-Javi Rey-Fredy Hinestroza-Sergio Busquets-Sandro Ramírez-Pepe
rmafufc,5,9,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Masip-Gerard Piqué,Andrés Iniesta-Xavi-Sergio Busquets-Edgar Méndez-Jordi Masip-Gerard Piqué-Álex López-Guillermo Ochoa-Duda
rorofufc,4,11,Andrés Iniesta-Xavi-Sergio Busquets-Douglas,Andrés Iniesta-Xavi-Sergio Busquets-Karim Yoda-Moi-Javi Lara-Carlos Gurpegi-Álex López-Douglas-Sebastián Dubarbier-Abraham
rmafwfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Alba,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Alba-Weligton-Vicente Guaita
rmagbfc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Marc-André ter Stegen,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Roberto Chen-Grzegorz Krychowiak-Marc-André ter Stegen-Pablo Piatti-Diego Mariño-Alejandro Arribas
rmagcfc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Lionel Messi,Andrés Iniesta-Xavi-Sergio Busquets-Eneko Bóveda-Dani García-Jordi Codina-Nabil Ghilas-Lionel Messi-Raúl Jiménez-Iker Casillas
rorogcfc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Lionel Messi,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Lionel Messi
rorogifc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Léo Baptistão-Diogo Figueiras-Sandro Ramírez
rmagofc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Claudio Bravo,Andrés Iniesta-Xavi-Sergio Busquets-Álvaro González-David Cobeño-Claudio Bravo-Rubén Pardo-Carlos Gurpegi
rmagsfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya,Andrés Iniesta-Xavi-Sergio Busquets-Roberto Chen-Mikel San José-Martín Montoya-Alberto Bueno-Miguel Ángel Moyá
rmagvfc,5,8,Andrés Iniesta-Xavi-Sergio Busquets-Adriano-Gerard Piqué,Andrés Iniesta-Xavi-Sergio Busquets-Rubén Vezo-Raúl Jiménez-Recio-Adriano-Gerard Piqué
rorogwfc,5,11,Andrés Iniesta-Xavi-Sergio Busquets-Munir El Haddadi-Rafinha,Andrés Iniesta-Xavi-Sergio Busquets-Karim Yoda-Míchel-Munir El Haddadi-Tito-Riki-Sebastián Dubarbier-Álex López-Rafinha
rmahbfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Munir El Haddadi,Andrés Iniesta-Xavi-Sergio Busquets-Pablo Hernández-Munir El Haddadi-Miguel Torres-Diego Alves-David Zurutuza
rorohefc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra-Paco Alcácer-José Manuel Casado
rmahjfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Jozabed Sánchez-Marc Bartra-Xabier Etxeita
rmaiefc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Ikechukwu Uche-Damián Suárez-Joaquín Larrivey-Marc Bartra
roroiffc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Txema Añibarro-Ivan Rakitić-Teerasil Dangda
rmairfc,4,11,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Santi Mina-Raúl Navas-Fran Rico-Jonathan López-José Manuel Casado-Sergi Roberto-Ricardo Horta-Licá
roroiufc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Douglas,Andrés Iniesta-Xavi-Sergio Busquets-Douglas-Stéphane M'Bia
rmaizfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Juan Carlos-Ivan Rakitić-Javier Espinosa-Javier Hernández-Manu Trigueros-Shkodran Mustafi
roroiyfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Gaël Kakuta-Teerasil Dangda-Sandro Ramírez
rmajbfc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Rafinha,Andrés Iniesta-Xavi-Sergio Busquets-Deivid-Rafinha-Federico Piovaccari-Sergio Pelegrín-Dani Nieto-Diego Mariño-Emiliano Insúa
rmajcfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Luis Suárez,Andrés Iniesta-Xavi-Sergio Busquets-Guillermo Ochoa-Luis Suárez-Papa Diop
rorojofc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Douglas,Andrés Iniesta-Xavi-Sergio Busquets-Carlos Vela-Douglas
rorojqfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Hernán Pérez-Alfredo Ortuño-Mohammed Fatau-Sergi Roberto-Víctor Sánchez-Jonathan Pereira
rorojrfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Íñigo López-Saúl Níguez-Pablo Insúa-Marc Bartra
rorojvfc,4,11,Andrés Iniesta-Xavi-Sergio Busquets-Sergio Busquets,Andrés Iniesta-Xavi-Sergio Busquets-Santi Mina-Sergio Busquets-Jonathan Castro-Ángel Lafita-Juan Carlos-Baba Diawara-Víctor Ruiz-Diogo Figueiras
rorojzfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Xabier Etxeita-Andreu Fontàs-Ángel Trujillo-Sandro Ramírez
rmakdfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Filipe Augusto-Adriano-Jan Oblak
rmakefc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Iago Bouzón-Marc Bartra-Daniel Carriço-Diogo Salomão-Sebastián Cristóforo
rmakmfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Neymar,Andrés Iniesta-Xavi-Sergio Busquets-Àlex Moreno-Álex Pérez-Mané-Pepe-Neymar
rmakpfc,4,12,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Carles Planas-Jesús Fernández-Álex Pérez-Fran Rico-Sergi Roberto-Sebastián Dubarbier-Felipe Mattioni-Antoine Griezmann-David Navarro
rmakufc,4,12,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen,Andrés Iniesta-Xavi-Sergio Busquets-Guillermo-Samu-Roberto Rosales-Felipe Mattioni-Thomas Vermaelen-Cicinho-Iker Muniain-Jonathan Zongo-Álvaro Vázquez
rmakvfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Morales-Raúl Navas-Sandro Ramírez
rmakyfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Sergio Pelegrín-Rubén García-Adriano
rmakzfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Carles Planas-José Carlos Fernández-Sergi Roberto-Arthur Boka-Alexis
rmallfc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Javi Rey-Alfredo Ortuño-Thomas Vermaelen-Piti-Charles-Víctor Sánchez
rmamafc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Daniel Pinillos-Ángel Trujillo-Antonio Barragán-Marc Bartra
roromcfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Pedro,Andrés Iniesta-Xavi-Sergio Busquets-Jeison Murillo-Pedro-Borja Ekiza
rmamifc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Edgar Méndez-Léo Baptistão-Sandro Ramírez
rmamkfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Munir El Haddadi,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Jorge Morcillo-Munir El Haddadi
rmamofc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Gerard Moreno-Vitorino Antunes-Ivan Rakitić
roromxfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen,Andrés Iniesta-Xavi-Sergio Busquets-Christian Stuani-Pedro León-Mikel Rico-Thomas Vermaelen
rorondfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Daniel Alves,Andrés Iniesta-Xavi-Sergio Busquets-José Giménez-Eñaut Zubikarai-Markel Susaeta-Sidnei-Daniel Alves
rmanhfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Lionel Messi,Andrés Iniesta-Xavi-Sergio Busquets-Manuel Pablo-Sidnei-Lionel Messi-Tiago
rmanofc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Daniel Pinillos-David Vázquez-Carlos Clerc-Nikolaos Karampelas-Xabier Etxeita-Ivan Rakitić-Stéphane M'Bia
roronofc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Masip,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Masip-Papa Diop
rmanrfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Lévy Madinda-Jaime Gavilán-Adriano
roronvfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Jérémy Mathieu,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Jaime Gavilán-Anaitz Arbilla-Jérémy Mathieu-Álex Fernández
rmanwfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Morales-Javi Lara-Kepa Arrizabalaga-Ivan Rakitić-Javier Espinosa
rmanzfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Javier Mascherano,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Iago Bouzón-Javier Mascherano
roroocfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Lionel Messi,Andrés Iniesta-Xavi-Sergio Busquets-Morales-Álex Pérez-Thievy Bifouma-Joaquín Larrivey-Lucas-Lionel Messi
roroohfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Pedro,Andrés Iniesta-Xavi-Sergio Busquets-Antonio Rukavina-Pedro-Alessio Cerci
rorootfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Lillo-Dani García-Víctor Sánchez-Sandro Ramírez
roroowfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Masip,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Jordi Masip-Markel Susaeta-Mikel González
rmapafc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Dani Iglesias-Moi-Miguel Torres-Adriano-Jean-Sylvain Babin
rmapcfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Julián-Augusto Fernández-Bruno Zuculini-Ivan Rakitić
roropefc,5,7,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-José Rodríguez-Fernando Pacheco-Thomas Vermaelen-Sergi Roberto
rmapefc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Rafinha,Andrés Iniesta-Xavi-Sergio Busquets-Borja Viguera-Álex Pérez-Joseba Zaldúa-Yuri Berchiche-Nacho Fernández-Rafinha-Quini
rmapkfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Lillo-Abdoulaye Ba-Asier Illarramendi-Ivan Rakitić
rmaplfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez-Javier Aquino-Juan Francisco Torres-Roque Santa Cruz
roropqfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-López Silva-Hicham Khaloua-Juan Domínguez-Sergi Roberto-Beto
roropyfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya,Andrés Iniesta-Xavi-Sergio Busquets-Flávio Ferreira-Fede Cartabia-Martín Montoya
rmapzfc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Carlos Fernández Luna-Santi Mina-Fernando Pacheco-Álex López-Sergi Roberto-Álex Bergantiños
roroqdfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Hernán Pérez-Moi Gómez-Juan Francisco Torres-Kike Sola-Marc Bartra-Piti
roroqffc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Jérémy Mathieu,Andrés Iniesta-Xavi-Sergio Busquets-Oier Olazábal-Asier Illarramendi-Fredy Hinestroza-Coke-José Manuel Casado-Jérémy Mathieu
rmaqkfc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya,Andrés Iniesta-Xavi-Sergio Busquets-Moi-Martín Montoya
rmaqlfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Juan Carlos-Gorka Elustondo-Marc Bartra
rmaqnfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Wellington Silva-Dani Iglesias-Sandro Ramírez
roroqofc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Carlos Clerc-Álex Pérez-Alberto Lopo-Oier Olazábal-Kike Sola-Marc Bartra
rmaqpfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya,Andrés Iniesta-Xavi-Sergio Busquets-López Silva-Martín Montoya-Juan Rafael Fuentes-Bojan Jokić-Tomer Hemed
roroqtfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen,Andrés Iniesta-Xavi-Sergio Busquets-Juan Carlos-Luso-Sergio García-Thomas Vermaelen-Fredy Hinestroza
rmaqwfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Borja Viguera-Rubén Blanco-Ivan Rakitić-Papa Diop-Kim Young-Gyu-Javier Aquino
rororcfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Gerard Piqué,Andrés Iniesta-Xavi-Sergio Busquets-Moi-Dani Iglesias-Daniel Pinillos-Pedro Mosquera-Gerard Piqué
rororgfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Alberto Lopo-Juan Carlos-Adriano-Marcos Angeleri
rmarkfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Sandro Ramírez,Andrés Iniesta-Xavi-Sergio Busquets-Edgar Méndez-José Antonio Reyes-Pablo Insúa-Sandro Ramírez-Francisco Portillo
rmarofc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Àlex Moreno-Dídac-Álex Pérez-Marc Bartra-Fredy Hinestroza-Luka Modrić
rmaryfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Borja Viguera-Ivan Rakitić-Mikel Arruabarrena-José Raúl Baena-Ricardo Horta
rororyfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Ivan Rakitić-Álvaro Vázquez
rmarzfc,4,12,Andrés Iniesta-Xavi-Sergio Busquets-Douglas,Andrés Iniesta-Xavi-Sergio Busquets-José Giménez-Rubén Vezo-Roberto-David Costas-Borja Ekiza-José Luis Gayá-João Miranda-José Raúl Baena-Douglas
rororzfc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Munir El Haddadi,Andrés Iniesta-Xavi-Sergio Busquets-Santi Mina-Alberto Lopo-Cezary Wilk-Baba Diawara-Munir El Haddadi-Álex López-Daniel Carriço
rmasdfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Rafinha,Andrés Iniesta-Xavi-Sergio Busquets-Roberto Rosales-Héctor Yuste-Recio-Fábio Coentrão -Rafinha
roroshfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Alba,Andrés Iniesta-Xavi-Sergio Busquets-López Garai-Manu del Moral-Jordi Alba
rmasjfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Dídac-Lillo-Jaime-Felipe Mattioni-Sergi Roberto
rorosnfc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Jérémy Mathieu,Andrés Iniesta-Xavi-Sergio Busquets-Hernán Pérez-Roque Santa Cruz-Jérémy Mathieu-Diogo Figueiras-Borja Ekiza-Ibai Gómez-Weligton
rorosofc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-López Silva-Álex Pérez-Ivan Rakitić-Anaitz Arbilla-Recio
rmasvfc,4,6,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen,Andrés Iniesta-Xavi-Sergio Busquets-Daniel Larsson-Zé Castro-Thomas Vermaelen
rorotbfc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Partey-Ivan Rakitić-Javier Hernández-Álvaro Arbeloa
rmatefc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Marc Bartra,Andrés Iniesta-Xavi-Sergio Busquets-Jesús Fernández-Eñaut Zubikarai-Marc Bartra-Alberto Bueno
rorotifc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Andrés Iniesta,Andrés Iniesta-Xavi-Sergio Busquets-Andrés Iniesta-Carlos Caballero
rorotjfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Adriano,Andrés Iniesta-Xavi-Sergio Busquets-Jesús Fernández-Raúl Rodríguez-Pape Diakhaté-Cristián Álvarez-Adriano-Juan Domínguez
rmatkfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Gerard Piqué,Andrés Iniesta-Xavi-Sergio Busquets-Javi Lara-Edgar Méndez-Gerard Piqué-Gabi-Sergio Pelegrín-Ryder
rorotmfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Alba,Andrés Iniesta-Xavi-Sergio Busquets-Flávio Ferreira-Jon Irazusta-Daniel Carriço-Ander Iturraspe-Jordi Alba-Diogo Figueiras
rorotwfc,4,4,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić,Andrés Iniesta-Xavi-Sergio Busquets-Ivan Rakitić
rmatwfc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Zé Castro-Sergi Roberto
rmatxfc,4,9,Andrés Iniesta-Xavi-Sergio Busquets-Sergi Roberto,Andrés Iniesta-Xavi-Sergio Busquets-Garry Rodrigues-Jorge Morcillo-Rubén Vezo-Ander Iturraspe-Sergi Roberto-Weligton
rorouafc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Masip,Andrés Iniesta-Xavi-Sergio Busquets-Jordi Masip-Íñigo López-Roberto Lago-Christian Stuani-Alfreð Finnbogason
roroucfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Daniel Alves,Andrés Iniesta-Xavi-Sergio Busquets-Julián-Daniel Alves-Ricardo Horta-Iker Casillas-Vicente Guaita
rmaudfc,4,5,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen,Andrés Iniesta-Xavi-Sergio Busquets-Thomas Vermaelen-Manu Trigueros
rmaulfc,4,4,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya,Andrés Iniesta-Xavi-Sergio Busquets-Martín Montoya
roroutfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Marc-André ter Stegen,Andrés Iniesta-Xavi-Sergio Busquets-Álex Pérez-Mateo Musacchio-Damián Suárez-Marc-André ter Stegen-Ander Iturraspe
rorouvfc,4,8,Andrés Iniesta-Xavi-Sergio Busquets-Jérémy Mathieu,Andrés Iniesta-Xavi-Sergio Busquets-Nabil Ghilas-Jérémy Mathieu-Guillermo Ochoa-Mario Suárez-Nordin Amrabat
